Player Name,Location X,Location Y,Model Prediction,Actual Outcome
Brandon Knight,58.0,238.0,1.0,0.0
Courtney Lee,661.0,354.0,0.0,0.0
Wilson Chandler,77.0,13.0,0.0,0.0
Jeremy Lin,774.0,246.0,0.0,0.0
Robert Covington,637.0,354.0,0.0,0.0
Rodney Stuckey,180.0,300.0,1.0,1.0
D.J. Augustin,310.0,254.0,1.0,1.0
Troy Daniels,833.0,23.0,1.0,1.0
Tony Allen,887.0,231.0,0.0,1.0
Langston Galloway,878.0,385.0,0.0,1.0
Evan Fournier,871.0,277.0,1.0,1.0
Nikola Vucevic,640.0,295.0,0.0,1.0
Julius Randle,101.0,264.0,0.0,0.0
Cj Miles,241.0,194.0,0.0,1.0
Ty Lawson,725.0,306.0,0.0,0.0
Kyle Lowry,640.0,220.0,0.0,0.0
Demarcus Cousins,724.0,202.0,0.0,0.0
Marcus Smart,843.0,293.0,1.0,1.0
Tim Frazier,62.0,260.0,1.0,1.0
Robin Lopez,890.0,186.0,1.0,0.0
Russell Westbrook,802.0,367.0,0.0,1.0
Serge Ibaka,112.0,228.0,0.0,1.0
Joel Embiid,308.0,246.0,0.0,1.0
Okaro White,195.0,200.0,0.0,0.0
Buddy Hield,197.0,300.0,1.0,1.0
Kawhi Leonard,69.0,270.0,1.0,1.0
John Wall,799.0,397.0,0.0,0.0
Jonathon Simmons,887.0,250.0,1.0,0.0
Eric Gordon,225.0,431.0,0.0,0.0
Arron Afflalo,838.0,212.0,0.0,0.0
Demarcus Cousins,53.0,288.0,1.0,1.0
Deandre Jordan,62.0,267.0,1.0,0.0
Luol Deng,814.0,403.0,0.0,1.0
D'Angelo Russell,251.0,84.0,0.0,1.0
Marc Gasol,789.0,272.0,1.0,0.0
Kenneth Faried,59.0,259.0,1.0,0.0
Ricky Rubio,671.0,154.0,0.0,0.0
Stephen Curry,250.0,250.0,0.0,0.0
Stephen Curry,652.0,339.0,0.0,1.0
Anthony Bennett,890.0,485.0,0.0,0.0
Dennis Schroder,701.0,82.0,0.0,0.0
"Derrick Jones, Jr.",890.0,228.0,0.0,0.0
Otto Porter Jr.,738.0,460.0,0.0,0.0
Sean Kilpatrick,146.0,364.0,1.0,1.0
Dante Exum,64.0,236.0,0.0,1.0
Brandon Ingram,67.0,483.0,1.0,0.0
Mindaugas Kuzminskas,192.0,452.0,0.0,0.0
Sam Dekker,856.0,246.0,1.0,1.0
Cj Mccollum,886.0,477.0,1.0,1.0
Leandro Barbosa,882.0,238.0,1.0,1.0
Enes Kanter,67.0,408.0,1.0,0.0
Demar Derozan,53.0,262.0,1.0,1.0
Dwyane Wade,53.0,265.0,0.0,1.0
Elfrid Payton,878.0,315.0,1.0,0.0
Randy Foye,241.0,89.0,0.0,1.0
Willie Cauley-Stein,52.0,250.0,1.0,1.0
Sergio Rodriguez,887.0,230.0,1.0,0.0
Demarre Carroll,779.0,15.0,1.0,0.0
Steven Adams,62.0,250.0,1.0,0.0
D.J. Augustin,229.0,71.0,0.0,1.0
Seth Curry,760.0,38.0,1.0,1.0
Ricky Rubio,62.0,262.0,0.0,1.0
Steven Adams,53.0,260.0,1.0,1.0
Courtney Lee,25.0,478.0,0.0,0.0
Tyler Ennis,889.0,239.0,1.0,0.0
Maurice Harkless,882.0,231.0,1.0,1.0
Karl-Anthony Towns,888.0,270.0,0.0,1.0
Ivica Zubac,881.0,248.0,1.0,1.0
Will Barton,887.0,231.0,0.0,1.0
Ryan Anderson,246.0,418.0,0.0,0.0
Derrick Rose,882.0,241.0,1.0,1.0
Troy Daniels,706.0,136.0,0.0,0.0
Eric Gordon,676.0,401.0,0.0,0.0
Rajon Rondo,886.0,18.0,0.0,0.0
Wesley Matthews,882.0,223.0,1.0,0.0
Wilson Chandler,79.0,306.0,1.0,0.0
Skal Labissiere,828.0,145.0,0.0,0.0
Taj Gibson,858.0,252.0,1.0,1.0
Ersan Ilyasova,887.0,240.0,0.0,0.0
Shelvin Mack,694.0,100.0,0.0,1.0
Hassan Whiteside,77.0,223.0,0.0,1.0
Manu Ginobili,53.0,252.0,1.0,1.0
Klay Thompson,128.0,164.0,0.0,0.0
Shaun Livingston,873.0,238.0,1.0,1.0
Dwyane Wade,863.0,375.0,1.0,1.0
Malcolm Brogdon,36.0,393.0,0.0,0.0
Tj Warren,102.0,225.0,1.0,0.0
Toney Douglas,797.0,293.0,0.0,0.0
Steven Adams,888.0,250.0,1.0,1.0
Jarell Martin,848.0,244.0,1.0,0.0
Ryan Anderson,77.0,17.0,1.0,0.0
Tony Allen,62.0,285.0,0.0,0.0
Brook Lopez,868.0,339.0,0.0,0.0
Goran Dragic,652.0,310.0,0.0,1.0
Paul George,249.0,100.0,0.0,0.0
Rondae Hollis-Jefferson,211.0,357.0,1.0,0.0
Karl-Anthony Towns,53.0,250.0,1.0,1.0
James Harden,846.0,207.0,1.0,1.0
Jimmy Butler,882.0,241.0,1.0,1.0
J.J. Barea,50.0,274.0,0.0,1.0
Mike Muscala,873.0,248.0,1.0,1.0
George Hill,53.0,267.0,1.0,0.0
Willie Cauley-Stein,863.0,262.0,1.0,1.0
A.J. Hammons,136.0,210.0,1.0,0.0
Manu Ginobili,303.0,250.0,1.0,1.0
Bismack Biyombo,58.0,250.0,0.0,0.0
Carmelo Anthony,92.0,432.0,0.0,0.0
Jamal Crawford,102.0,244.0,0.0,1.0
Demarre Carroll,156.0,180.0,1.0,1.0
Justin Hamilton,46.0,262.0,1.0,1.0
Matt Barnes,97.0,265.0,0.0,0.0
Thaddeus Young,53.0,241.0,1.0,1.0
Norman Powell,72.0,277.0,0.0,0.0
Demar Derozan,887.0,324.0,1.0,0.0
Wesley Johnson,890.0,14.0,0.0,0.0
Dennis Schroder,887.0,235.0,1.0,1.0
Carmelo Anthony,79.0,164.0,1.0,1.0
Enes Kanter,822.0,405.0,0.0,0.0
Mike Conley,59.0,254.0,1.0,0.0
Bojan Bogdanovic,303.0,148.0,0.0,1.0
Norman Powell,657.0,331.0,0.0,0.0
Kawhi Leonard,657.0,138.0,0.0,1.0
Aaron Brooks,190.0,158.0,1.0,1.0
Paul George,630.0,249.0,0.0,0.0
Nick Young,853.0,483.0,0.0,0.0
Myles Turner,768.0,380.0,0.0,0.0
Jimmy Butler,861.0,146.0,0.0,0.0
Draymond Green,52.0,250.0,1.0,1.0
Bradley Beal,720.0,189.0,1.0,1.0
Raymond Felton,303.0,256.0,1.0,1.0
Larry Nance Jr.,873.0,238.0,1.0,0.0
John Wall,895.0,254.0,1.0,1.0
Hassan Whiteside,89.0,172.0,0.0,1.0
Thomas Robinson,64.0,296.0,1.0,1.0
John Wall,69.0,252.0,0.0,1.0
James Harden,887.0,254.0,0.0,1.0
Russell Westbrook,884.0,243.0,1.0,0.0
Paul George,67.0,264.0,1.0,1.0
Marc Gasol,92.0,238.0,1.0,1.0
Deron Williams,256.0,92.0,0.0,1.0
Zach Lavine,873.0,77.0,0.0,0.0
Sergio Rodriguez,241.0,419.0,0.0,1.0
Marreese Speights,77.0,370.0,1.0,1.0
Emmanuel Mudiay,244.0,89.0,0.0,0.0
Seth Curry,185.0,454.0,0.0,0.0
Devin Booker,103.0,296.0,0.0,0.0
Taj Gibson,53.0,270.0,1.0,1.0
Dirk Nowitzki,760.0,321.0,0.0,0.0
Pau Gasol,298.0,292.0,1.0,1.0
Juancho Hernangomez,684.0,377.0,1.0,1.0
Nemanja Bjelica,269.0,135.0,0.0,0.0
Dwight Howard,889.0,238.0,1.0,1.0
Sergio Rodriguez,755.0,120.0,1.0,0.0
Gordon Hayward,645.0,264.0,1.0,0.0
Kyle Lowry,234.0,75.0,0.0,1.0
Kent Bazemore,870.0,240.0,0.0,1.0
Eric Gordon,312.0,229.0,1.0,0.0
Serge Ibaka,259.0,89.0,0.0,0.0
Wesley Johnson,837.0,9.0,0.0,1.0
Jordan Clarkson,873.0,238.0,1.0,1.0
Andrew Harrison,740.0,51.0,0.0,0.0
Larry Nance Jr.,69.0,25.0,0.0,0.0
Andrew Wiggins,809.0,55.0,1.0,1.0
Ivica Zubac,176.0,157.0,0.0,0.0
Mike Scott,84.0,319.0,0.0,0.0
Norman Powell,215.0,274.0,0.0,1.0
Tony Allen,50.0,233.0,1.0,0.0
Allen Crabbe,779.0,475.0,0.0,0.0
Terrence Jones,167.0,205.0,1.0,0.0
Russell Westbrook,293.0,369.0,0.0,0.0
Dario Saric,650.0,251.0,1.0,0.0
Jerami Grant,126.0,120.0,0.0,1.0
Wayne Ellington,225.0,51.0,1.0,1.0
Myles Turner,886.0,257.0,1.0,1.0
Jahlil Okafor,77.0,231.0,1.0,1.0
Jared Dudley,706.0,90.0,0.0,0.0
Chris Paul,72.0,274.0,0.0,0.0
Jordan Clarkson,64.0,238.0,1.0,0.0
Gordon Hayward,131.0,264.0,0.0,1.0
Bojan Bogdanovic,313.0,323.0,0.0,1.0
Marcus Smart,246.0,260.0,0.0,0.0
Dennis Schroder,730.0,446.0,0.0,0.0
Sam Dekker,888.0,250.0,1.0,1.0
Eric Bledsoe,873.0,20.0,0.0,0.0
Kosta Koufos,842.0,215.0,1.0,1.0
Dorian Finney-Smith,858.0,10.0,1.0,1.0
Elfrid Payton,878.0,236.0,1.0,0.0
Mindaugas Kuzminskas,888.0,250.0,1.0,1.0
Tj Warren,205.0,282.0,0.0,1.0
Ersan Ilyasova,865.0,247.0,1.0,0.0
Tyler Ulis,156.0,393.0,0.0,1.0
Jeff Green,305.0,303.0,0.0,0.0
Klay Thompson,172.0,243.0,0.0,1.0
Ed Davis,77.0,308.0,0.0,1.0
Georgios Papagiannis,126.0,257.0,0.0,0.0
Miles Plumlee,72.0,319.0,1.0,0.0
Lamarcus Aldridge,229.0,314.0,0.0,0.0
Jahlil Okafor,52.0,250.0,1.0,1.0
Marc Gasol,62.0,275.0,1.0,0.0
Harrison Barnes,769.0,277.0,1.0,0.0
Karl-Anthony Towns,92.0,328.0,0.0,1.0
Jamal Murray,873.0,207.0,1.0,0.0
Robin Lopez,887.0,244.0,1.0,1.0
Jimmy Butler,691.0,109.0,1.0,1.0
Stephen Curry,264.0,388.0,0.0,0.0
Jordan Mickey,52.0,250.0,1.0,1.0
Brandon Knight,275.0,403.0,0.0,0.0
Doug Mcdermott,675.0,226.0,0.0,1.0
Toney Douglas,647.0,256.0,1.0,1.0
Harrison Barnes,52.0,250.0,1.0,1.0
Marcus Smart,882.0,252.0,1.0,0.0
Al-Farouq Aminu,293.0,301.0,0.0,0.0
Hassan Whiteside,52.0,250.0,1.0,1.0
Joe Johnson,730.0,431.0,0.0,0.0
Demarcus Cousins,863.0,261.0,0.0,0.0
Spencer Dinwiddie,814.0,158.0,1.0,0.0
Jeremy Lin,846.0,128.0,0.0,0.0
Vince Carter,102.0,277.0,0.0,0.0
Zach Lavine,866.0,254.0,0.0,1.0
Isaiah Whitehead,62.0,250.0,1.0,0.0
Wayne Ellington,180.0,467.0,0.0,1.0
Paul George,166.0,185.0,0.0,1.0
Bradley Beal,215.0,140.0,0.0,0.0
Amir Johnson,882.0,266.0,1.0,1.0
Delon Wright,215.0,355.0,0.0,1.0
Darren Collison,691.0,406.0,0.0,1.0
Al Jefferson,108.0,117.0,0.0,1.0
Kent Bazemore,881.0,241.0,1.0,0.0
Derrick Williams,67.0,265.0,1.0,1.0
Dwight Howard,874.0,245.0,0.0,0.0
Terrence Jones,62.0,171.0,1.0,1.0
Norris Cole,205.0,388.0,0.0,0.0
Lamarcus Aldridge,87.0,241.0,1.0,1.0
Jimmy Butler,642.0,257.0,1.0,0.0
Devin Booker,887.0,326.0,0.0,1.0
Richaun Holmes,52.0,274.0,1.0,1.0
Dwight Howard,882.0,233.0,1.0,1.0
Austin Rivers,234.0,79.0,0.0,0.0
E'Twaun Moore,225.0,51.0,1.0,1.0
Anthony Morrow,244.0,413.0,0.0,1.0
Paul Millsap,733.0,331.0,0.0,1.0
Michael Beasley,59.0,318.0,0.0,0.0
Gordon Hayward,36.0,244.0,1.0,0.0
Patrick Beverley,846.0,14.0,1.0,0.0
James Johnson,838.0,213.0,0.0,0.0
Brandon Knight,691.0,249.0,0.0,1.0
Dennis Schroder,887.0,241.0,1.0,1.0
Omri Casspi,873.0,256.0,1.0,1.0
Jonathan Gibson,171.0,146.0,0.0,0.0
Doug Mcdermott,123.0,306.0,0.0,1.0
Brandon Knight,72.0,267.0,1.0,1.0
Dirk Nowitzki,152.0,369.0,1.0,0.0
Devin Booker,878.0,110.0,0.0,0.0
Giannis Antetokounmpo,50.0,105.0,0.0,0.0
Russell Westbrook,177.0,177.0,1.0,0.0
Dion Waiters,187.0,120.0,0.0,1.0
Patrick Beverley,765.0,20.0,1.0,0.0
Dante Cunningham,886.0,491.0,0.0,1.0
Anthony Davis,802.0,302.0,0.0,1.0
Nene Hilario,293.0,311.0,0.0,1.0
Dirk Nowitzki,706.0,310.0,1.0,0.0
Dorian Finney-Smith,895.0,23.0,0.0,0.0
Meyers Leonard,315.0,202.0,0.0,1.0
Solomon Hill,769.0,293.0,1.0,1.0
Ryan Anderson,666.0,128.0,0.0,0.0
Demar Derozan,822.0,149.0,0.0,0.0
James Johnson,760.0,246.0,1.0,1.0
Ryan Anderson,889.0,235.0,1.0,1.0
Courtney Lee,887.0,280.0,1.0,1.0
Dwight Howard,888.0,250.0,1.0,1.0
Kenneth Faried,888.0,250.0,1.0,1.0
Serge Ibaka,888.0,250.0,1.0,1.0
Taj Gibson,62.0,225.0,1.0,1.0
Lou Williams,846.0,163.0,1.0,1.0
Devin Booker,819.0,128.0,1.0,0.0
Al-Farouq Aminu,269.0,367.0,1.0,1.0
David Lee,843.0,177.0,0.0,0.0
Dragan Bender,779.0,17.0,0.0,0.0
Domantas Sabonis,295.0,248.0,0.0,0.0
Guillermo Hernangomez,46.0,126.0,1.0,0.0
Marcus Smart,67.0,228.0,1.0,0.0
D'Angelo Russell,97.0,187.0,1.0,0.0
Dirk Nowitzki,878.0,15.0,0.0,1.0
Karl-Anthony Towns,58.0,259.0,1.0,1.0
P.J. Tucker,74.0,250.0,0.0,1.0
Joe Johnson,890.0,243.0,1.0,1.0
Ivica Zubac,863.0,268.0,0.0,0.0
Willie Cauley-Stein,848.0,241.0,1.0,0.0
Nikola Jokic,848.0,248.0,1.0,1.0
Dewayne Dedmon,878.0,267.0,1.0,1.0
Austin Rivers,175.0,226.0,0.0,1.0
Jeff Green,457.0,236.0,0.0,0.0
Meyers Leonard,151.0,251.0,0.0,0.0
Marcus Thornton,175.0,347.0,1.0,1.0
Dante Cunningham,50.0,254.0,1.0,1.0
Cj Mccollum,730.0,365.0,0.0,0.0
Demarcus Cousins,303.0,228.0,0.0,0.0
Steven Adams,871.0,300.0,1.0,1.0
Dwyane Wade,74.0,48.0,1.0,0.0
Jamal Crawford,315.0,205.0,0.0,1.0
Courtney Lee,789.0,109.0,0.0,0.0
Brandon Rush,30.0,15.0,0.0,0.0
Marc Gasol,97.0,251.0,0.0,0.0
Aaron Gordon,256.0,282.0,0.0,0.0
James Johnson,67.0,259.0,1.0,0.0
Kent Bazemore,882.0,249.0,1.0,1.0
Maurice Harkless,890.0,250.0,1.0,1.0
Mike Scott,229.0,416.0,0.0,0.0
John Wall,828.0,223.0,1.0,0.0
Giannis Antetokounmpo,53.0,246.0,1.0,1.0
Rajon Rondo,858.0,53.0,1.0,0.0
Joffrey Lauvergne,62.0,185.0,1.0,0.0
D.J. Augustin,280.0,149.0,0.0,1.0
Nicolas Brussino,878.0,20.0,0.0,0.0
Lamarcus Aldridge,819.0,74.0,1.0,1.0
Blake Griffin,97.0,210.0,0.0,1.0
Dennis Schroder,871.0,252.0,1.0,1.0
Robert Covington,890.0,331.0,0.0,0.0
Giannis Antetokounmpo,871.0,235.0,1.0,0.0
Tj Warren,765.0,248.0,0.0,0.0
Tony Parker,863.0,228.0,0.0,0.0
Dennis Schroder,828.0,321.0,0.0,0.0
Gerald Henderson,774.0,140.0,1.0,0.0
Carmelo Anthony,200.0,398.0,0.0,1.0
Giannis Antetokounmpo,888.0,250.0,1.0,1.0
Malcolm Delaney,112.0,215.0,0.0,0.0
Nikola Jokic,814.0,205.0,0.0,1.0
Dirk Nowitzki,338.0,290.0,0.0,0.0
Shelvin Mack,894.0,15.0,0.0,0.0
Alex Abrines,293.0,254.0,0.0,0.0
Kosta Koufos,146.0,246.0,1.0,1.0
Marcus Smart,67.0,251.0,1.0,1.0
Raymond Felton,51.0,259.0,1.0,0.0
Taj Gibson,112.0,250.0,0.0,0.0
Tim Hardaway Jr.,881.0,241.0,1.0,1.0
Langston Galloway,249.0,69.0,0.0,1.0
Pau Gasol,704.0,212.0,0.0,1.0
Nemanja Bjelica,789.0,235.0,1.0,1.0
Davis Bertans,694.0,73.0,0.0,0.0
Buddy Hield,185.0,43.0,0.0,0.0
Patrick Beverley,121.0,203.0,0.0,0.0
Jj Redick,755.0,37.0,1.0,0.0
Rudy Gobert,52.0,250.0,1.0,1.0
Evan Fournier,67.0,264.0,1.0,1.0
Randy Foye,265.0,369.0,0.0,0.0
Bradley Beal,873.0,18.0,0.0,1.0
Joakim Noah,53.0,239.0,1.0,0.0
Trevor Ariza,858.0,250.0,1.0,1.0
Kent Bazemore,886.0,250.0,1.0,1.0
Javale Mcgee,69.0,267.0,1.0,0.0
Ron Baker,275.0,120.0,1.0,0.0
Ersan Ilyasova,30.0,475.0,1.0,1.0
Joffrey Lauvergne,50.0,117.0,0.0,1.0
Jonas Valanciunas,72.0,246.0,0.0,1.0
Justin Hamilton,915.0,482.0,1.0,0.0
Cheick Diallo,62.0,234.0,0.0,1.0
Kawhi Leonard,52.0,250.0,1.0,1.0
Timofey Mozgov,868.0,279.0,0.0,1.0
Marquese Chriss,59.0,463.0,0.0,0.0
Zach Randolph,87.0,234.0,1.0,1.0
Sam Dekker,881.0,236.0,0.0,0.0
Lou Williams,627.0,218.0,1.0,0.0
Luol Deng,656.0,346.0,0.0,1.0
Markieff Morris,58.0,248.0,0.0,1.0
Kawhi Leonard,888.0,250.0,1.0,0.0
Derrick Favors,74.0,280.0,1.0,1.0
Joe Harris,665.0,156.0,0.0,1.0
Larry Nance Jr.,52.0,250.0,1.0,1.0
Tj Warren,50.0,131.0,1.0,0.0
Mindaugas Kuzminskas,887.0,267.0,1.0,0.0
Jamychal Green,692.0,431.0,0.0,0.0
Cj Mccollum,779.0,164.0,1.0,0.0
Wesley Matthews,151.0,176.0,1.0,1.0
Willie Reed,827.0,218.0,0.0,0.0
Dennis Schroder,814.0,186.0,1.0,0.0
Dwyane Wade,750.0,452.0,0.0,1.0
Kelly Oubre Jr.,45.0,17.0,0.0,1.0
Wesley Johnson,689.0,416.0,0.0,0.0
Norman Powell,58.0,250.0,0.0,1.0
Zach Lavine,696.0,97.0,0.0,0.0
Demar Derozan,128.0,233.0,1.0,0.0
Rondae Hollis-Jefferson,851.0,252.0,0.0,0.0
Lou Williams,107.0,176.0,1.0,1.0
Luke Babbitt,167.0,33.0,1.0,0.0
Rodney Stuckey,881.0,316.0,1.0,0.0
Dario Saric,264.0,401.0,0.0,0.0
Nikola Vucevic,832.0,285.0,0.0,0.0
Ricky Rubio,225.0,241.0,0.0,0.0
James Ennis Iii,873.0,236.0,0.0,0.0
Lance Stephenson,711.0,306.0,0.0,0.0
Andre Iguodala,69.0,480.0,0.0,0.0
D.J. Augustin,121.0,252.0,0.0,0.0
Bradley Beal,720.0,130.0,0.0,1.0
Enes Kanter,131.0,120.0,0.0,0.0
Lamarcus Aldridge,882.0,374.0,0.0,0.0
Allen Crabbe,895.0,61.0,0.0,1.0
Tyus Jones,141.0,92.0,1.0,0.0
Nik Stauskas,141.0,169.0,0.0,1.0
Pau Gasol,895.0,87.0,0.0,0.0
Nik Stauskas,789.0,22.0,0.0,0.0
Cj Mccollum,640.0,306.0,0.0,1.0
Eric Gordon,254.0,416.0,0.0,0.0
Solomon Hill,59.0,220.0,0.0,0.0
Bradley Beal,681.0,105.0,0.0,1.0
Dennis Schroder,58.0,277.0,1.0,0.0
Marcus Smart,671.0,140.0,0.0,0.0
Tj Warren,54.0,277.0,0.0,0.0
Josh Richardson,205.0,316.0,0.0,0.0
Lamarcus Aldridge,706.0,281.0,0.0,0.0
Stephen Curry,853.0,284.0,0.0,0.0
Devin Booker,878.0,393.0,1.0,1.0
Corey Brewer,838.0,207.0,0.0,0.0
Marc Gasol,853.0,290.0,1.0,1.0
Bradley Beal,878.0,249.0,0.0,1.0
Joe Harris,900.0,267.0,1.0,0.0
Bradley Beal,97.0,293.0,1.0,0.0
Jaylen Brown,838.0,491.0,0.0,0.0
Andrew Wiggins,280.0,162.0,0.0,1.0
Dwight Howard,888.0,250.0,1.0,1.0
John Wall,54.0,18.0,0.0,0.0
Myles Turner,210.0,143.0,0.0,1.0
Darren Collison,52.0,250.0,1.0,1.0
Demarcus Cousins,650.0,254.0,0.0,1.0
Jj Redick,697.0,446.0,0.0,1.0
Shabazz Muhammad,882.0,174.0,1.0,0.0
Stephen Curry,283.0,369.0,0.0,0.0
Kenneth Faried,827.0,233.0,1.0,0.0
Kristaps Porzingis,660.0,365.0,0.0,0.0
Karl-Anthony Towns,846.0,241.0,0.0,1.0
Rondae Hollis-Jefferson,887.0,415.0,1.0,0.0
Tj Mcconnell,215.0,223.0,1.0,1.0
Marreese Speights,878.0,250.0,1.0,1.0
Quincy Acy,146.0,202.0,0.0,1.0
Anthony Davis,54.0,252.0,0.0,1.0
Tony Snell,300.0,264.0,0.0,0.0
Allen Crabbe,205.0,40.0,0.0,0.0
Zach Randolph,846.0,102.0,0.0,0.0
Hassan Whiteside,828.0,220.0,0.0,1.0
Robin Lopez,866.0,267.0,1.0,1.0
Damian Lillard,665.0,143.0,1.0,0.0
Gerald Henderson,873.0,233.0,1.0,0.0
Damian Lillard,64.0,321.0,0.0,1.0
John Wall,878.0,241.0,1.0,1.0
Steven Adams,58.0,226.0,1.0,1.0
Devin Booker,205.0,171.0,1.0,0.0
Skal Labissiere,827.0,140.0,0.0,0.0
Malcolm Delaney,288.0,382.0,0.0,1.0
Kosta Koufos,136.0,246.0,1.0,0.0
Jason Terry,221.0,341.0,1.0,0.0
Jahlil Okafor,82.0,231.0,1.0,1.0
Paul George,809.0,71.0,0.0,1.0
Devin Booker,827.0,459.0,1.0,1.0
George Hill,293.0,241.0,0.0,1.0
Markieff Morris,824.0,426.0,0.0,1.0
David Nwaba,126.0,227.0,1.0,1.0
Buddy Hield,239.0,90.0,0.0,0.0
Darrell Arthur,182.0,401.0,1.0,1.0
J.J. Barea,769.0,182.0,1.0,0.0
Eric Bledsoe,187.0,287.0,0.0,0.0
Sean Kilpatrick,51.0,265.0,1.0,1.0
Lou Williams,92.0,228.0,0.0,0.0
Jamal Crawford,58.0,485.0,0.0,1.0
Aaron Gordon,724.0,50.0,0.0,0.0
Eric Gordon,666.0,397.0,0.0,0.0
Sean Kilpatrick,77.0,259.0,0.0,1.0
Tony Parker,837.0,434.0,1.0,0.0
Willie Cauley-Stein,108.0,391.0,0.0,0.0
Bojan Bogdanovic,881.0,257.0,0.0,1.0
Wesley Matthews,738.0,272.0,1.0,1.0
Trevor Ariza,881.0,18.0,0.0,0.0
Rondae Hollis-Jefferson,887.0,231.0,0.0,1.0
Wayne Ellington,719.0,436.0,0.0,1.0
Raymond Felton,62.0,255.0,0.0,1.0
Kelly Oubre Jr.,64.0,220.0,1.0,1.0
Mike Miller,627.0,186.0,1.0,0.0
Rudy Gobert,888.0,250.0,1.0,1.0
Markieff Morris,171.0,246.0,0.0,1.0
Klay Thompson,251.0,408.0,0.0,1.0
Glenn Robinson Iii,293.0,187.0,1.0,0.0
Devin Harris,84.0,472.0,0.0,0.0
Rodney Hood,888.0,250.0,1.0,1.0
Trey Lyles,58.0,270.0,1.0,1.0
Brandon Knight,72.0,364.0,1.0,0.0
Ryan Anderson,745.0,110.0,0.0,0.0
Buddy Hield,642.0,226.0,0.0,0.0
Demar Derozan,725.0,341.0,0.0,1.0
Tyler Zeller,62.0,228.0,1.0,1.0
Troy Williams,67.0,257.0,0.0,0.0
Luol Deng,883.0,252.0,1.0,1.0
Rodney Stuckey,67.0,18.0,1.0,0.0
Dwight Powell,72.0,419.0,1.0,0.0
Seth Curry,269.0,365.0,1.0,0.0
Robin Lopez,711.0,184.0,0.0,1.0
Ersan Ilyasova,259.0,90.0,1.0,0.0
Ricky Rubio,665.0,166.0,0.0,0.0
Brandan Wright,792.0,339.0,0.0,0.0
Marc Gasol,657.0,362.0,1.0,1.0
Robert Covington,696.0,403.0,1.0,0.0
Brandon Jennings,175.0,462.0,0.0,0.0
Andrew Wiggins,185.0,365.0,0.0,0.0
Dwyane Wade,116.0,427.0,0.0,1.0
Carmelo Anthony,758.0,48.0,1.0,1.0
Garrett Temple,53.0,473.0,0.0,0.0
Kyle Singler,77.0,478.0,1.0,0.0
Rajon Rondo,809.0,17.0,0.0,0.0
David Lee,890.0,264.0,0.0,1.0
Karl-Anthony Towns,45.0,256.0,1.0,1.0
Gordon Hayward,92.0,480.0,0.0,0.0
Jeff Teague,87.0,154.0,0.0,1.0
Jj Redick,295.0,216.0,1.0,0.0
Jason Terry,211.0,330.0,0.0,0.0
Derrick Favors,888.0,250.0,1.0,1.0
Timothe Luwawu-Cabarrot,753.0,48.0,0.0,0.0
Buddy Hield,69.0,18.0,1.0,1.0
A.J. Hammons,675.0,122.0,0.0,0.0
Draymond Green,52.0,250.0,1.0,1.0
Nik Stauskas,514.0,122.0,0.0,0.0
Karl-Anthony Towns,51.0,230.0,0.0,0.0
Dennis Schroder,53.0,248.0,1.0,0.0
Kent Bazemore,887.0,249.0,1.0,1.0
John Wall,288.0,346.0,1.0,0.0
"Derrick Jones, Jr.",647.0,310.0,0.0,0.0
Brandon Ingram,730.0,351.0,1.0,1.0
Jaylen Brown,876.0,249.0,1.0,1.0
Tj Warren,148.0,230.0,0.0,1.0
Will Barton,802.0,277.0,1.0,0.0
Anthony Tolliver,853.0,338.0,1.0,0.0
Harrison Barnes,866.0,69.0,1.0,1.0
Markieff Morris,112.0,254.0,1.0,0.0
Lance Thomas,51.0,244.0,1.0,0.0
Avery Bradley,280.0,136.0,1.0,0.0
Corey Brewer,882.0,238.0,1.0,1.0
Kawhi Leonard,822.0,228.0,0.0,0.0
Isaiah Thomas,298.0,154.0,0.0,0.0
Karl-Anthony Towns,871.0,331.0,0.0,0.0
Terrence Ross,652.0,141.0,0.0,0.0
Demarcus Cousins,103.0,230.0,1.0,1.0
Ian Clark,882.0,249.0,1.0,1.0
Tyreke Evans,82.0,262.0,1.0,1.0
Malcolm Delaney,875.0,485.0,0.0,0.0
Clint Capela,888.0,250.0,1.0,1.0
Jamal Murray,848.0,387.0,1.0,1.0
Andrew Wiggins,62.0,226.0,0.0,1.0
Rondae Hollis-Jefferson,64.0,249.0,0.0,1.0
Wayne Ellington,136.0,485.0,0.0,1.0
Isaiah Thomas,53.0,259.0,1.0,1.0
Raymond Felton,102.0,318.0,1.0,0.0
Pascal Siakam,868.0,244.0,0.0,1.0
"Derrick Jones, Jr.",887.0,164.0,0.0,0.0
Demar Derozan,427.0,244.0,0.0,0.0
Kristaps Porzingis,67.0,251.0,1.0,1.0
Taj Gibson,50.0,256.0,1.0,1.0
Alex Len,887.0,241.0,1.0,0.0
Justin Holiday,205.0,61.0,0.0,0.0
Rondae Hollis-Jefferson,58.0,262.0,0.0,1.0
John Wall,200.0,153.0,1.0,1.0
Hassan Whiteside,41.0,251.0,1.0,1.0
Aaron Gordon,640.0,269.0,1.0,1.0
Dante Cunningham,887.0,267.0,1.0,1.0
Dewayne Dedmon,895.0,246.0,1.0,1.0
Evan Fournier,77.0,265.0,1.0,0.0
Goran Dragic,249.0,423.0,1.0,1.0
E'Twaun Moore,861.0,225.0,1.0,0.0
